currentclimyear,noflowdays,totaldays,annualfractionnoflow,zeroflowfirst,gage_ID
2008,40,365,0.1095890410958904,118,7158000
2009,21,365,0.057534246575342465,106,7158000
2010,0,365,0,NA,7158000
2011,148,366,0.40437158469945356,61,7158000
2012,183,365,0.5013698630136987,74,7158000
2013,21,365,0.057534246575342465,87,7158000
2014,25,365,0.0684931506849315,39,7158000
2015,3,366,0.00819672131147541,202,7158000
2016,0,365,0,NA,7158000
2017,0,365,0,NA,7158000
1987,1,72,0.013888888888888888,295,7165562
1988,104,365,0.28493150684931506,24,7165562
1989,53,365,0.14520547945205478,133,7165562
1990,117,365,0.32054794520547947,79,7165562
1991,74,366,0.20218579234972678,18,7165562
1992,68,365,0.1863013698630137,98,7165562
1993,78,365,0.2136986301369863,87,7165562
1994,20,365,0.0547945205479452,48,7165562
1995,68,366,0.18579234972677597,192,7165562
1996,95,365,0.2602739726027397,3,7165562
1997,17,365,0.04657534246575343,158,7165562
1998,31,365,0.08493150684931507,140,7165562
1999,14,366,0.03825136612021858,197,7165562
2000,17,365,0.04657534246575343,182,7165562
2001,53,365,0.14520547945205478,47,7165562
2002,31,365,0.08493150684931507,126,7165562
2003,14,366,0.03825136612021858,110,7165562
2004,6,365,0.01643835616438356,177,7165562
2005,12,365,0.03287671232876712,112,7165562
2006,30,365,0.0821917808219178,93,7165562
2007,0,366,0,NA,7165562
2008,0,365,0,NA,7165562
2009,0,365,0,NA,7165562
2010,3,365,0.00821917808219178,192,7165562
2011,24,366,0.06557377049180328,122,7165562
2012,94,365,0.25753424657534246,82,7165562
2013,5,365,0.0136986301369863,195,7165562
2014,14,365,0.038356164383561646,118,7165562
2015,9,366,0.02459016393442623,187,7165562
2016,5,365,0.0136986301369863,176,7165562
2017,3,365,0.00821917808219178,114,7165562
1987,18,183,0.09836065573770492,184,7165565
1988,79,365,0.21643835616438356,89,7165565
1989,30,365,0.0821917808219178,129,7165565
1990,104,365,0.28493150684931506,95,7165565
1991,112,366,0.30601092896174864,5,7165565
1992,18,365,0.049315068493150684,177,7165565
1993,162,365,0.4438356164383562,91,7165565
1994,80,365,0.2191780821917808,1,7165565
1995,96,366,0.26229508196721313,1,7165565
1996,86,365,0.2356164383561644,43,7165565
1997,26,365,0.07123287671232877,53,7165565
1998,38,365,0.10410958904109589,117,7165565
1999,7,366,0.01912568306010929,141,7165565
2000,59,365,0.16164383561643836,13,7165565
2001,40,365,0.1095890410958904,104,7165565
2002,20,365,0.0547945205479452,118,7165565
2003,16,366,0.04371584699453552,116,7165565
2004,21,365,0.057534246575342465,162,7165565
2005,20,365,0.0547945205479452,134,7165565
2006,32,365,0.08767123287671233,76,7165565
2007,0,366,0,NA,7165565
2008,3,365,0.00821917808219178,202,7165565
2009,4,365,0.010958904109589041,128,7165565
2010,0,365,0,NA,7165565
2011,34,366,0.09289617486338798,120,7165565
2012,69,365,0.18904109589041096,47,7165565
2013,0,365,0,NA,7165565
2014,0,365,0,NA,7165565
2015,8,366,0.02185792349726776,186,7165565
2016,0,365,0,NA,7165565
2017,0,365,0,NA,7165565
1980,4,365,0.010958904109589041,171,7166500
1981,5,365,0.0136986301369863,33,7166500
1982,0,365,0,NA,7166500
1983,3,366,0.00819672131147541,129,7166500
1984,21,365,0.057534246575342465,120,7166500
1985,0,365,0,NA,7166500
1986,0,365,0,NA,7166500
1987,0,366,0,NA,7166500
1988,0,365,0,NA,7166500
1989,0,365,0,NA,7166500
1990,0,365,0,NA,7166500
1991,0,366,0,NA,7166500
1992,0,365,0,NA,7166500
1993,0,365,0,NA,7166500
1994,0,365,0,NA,7166500
1995,0,366,0,NA,7166500
1996,0,365,0,NA,7166500
1997,0,365,0,NA,7166500
1998,0,365,0,NA,7166500
1999,0,366,0,NA,7166500
2000,0,365,0,NA,7166500
2001,0,365,0,NA,7166500
2002,0,365,0,NA,7166500
2003,0,366,0,NA,7166500
2004,0,365,0,NA,7166500
2005,0,365,0,NA,7166500
2006,0,365,0,NA,7166500
2007,0,366,0,NA,7166500
2008,0,365,0,NA,7166500
2009,0,365,0,NA,7166500
2010,0,365,0,NA,7166500
2011,0,366,0,NA,7166500
2012,0,365,0,NA,7166500
2013,0,365,0,NA,7166500
2014,0,365,0,NA,7166500
2015,0,366,0,NA,7166500
2016,0,365,0,NA,7166500
2017,0,365,0,NA,7166500
1980,247,365,0.6767123287671233,103,7167500
1981,93,365,0.2547945205479452,1,7167500
1982,0,365,0,NA,7167500
1983,0,366,0,NA,7167500
1984,0,365,0,NA,7167500
1985,0,365,0,NA,7167500
1986,0,365,0,NA,7167500
1987,0,366,0,NA,7167500
1988,4,365,0.010958904109589041,207,7167500
1989,0,365,0,NA,7167500
1990,0,365,0,NA,7167500
1991,119,366,0.3251366120218579,98,7167500
1992,0,365,0,NA,7167500
1993,0,365,0,NA,7167500
1994,0,365,0,NA,7167500
1995,0,366,0,NA,7167500
1996,0,365,0,NA,7167500
1997,0,365,0,NA,7167500
1998,0,365,0,NA,7167500
1999,0,366,0,NA,7167500
2000,0,365,0,NA,7167500
2001,0,365,0,NA,7167500
2002,0,365,0,NA,7167500
2003,0,366,0,NA,7167500
2004,0,365,0,NA,7167500
2005,0,365,0,NA,7167500
2006,10,365,0.0273972602739726,186,7167500
2007,0,366,0,NA,7167500
2008,0,365,0,NA,7167500
2009,0,365,0,NA,7167500
2010,0,365,0,NA,7167500
2011,121,366,0.33060109289617484,110,7167500
2012,211,365,0.5780821917808219,115,7167500
2013,2,365,0.005479452054794521,110,7167500
2014,0,365,0,NA,7167500
2015,0,366,0,NA,7167500
2016,0,365,0,NA,7167500
2017,0,365,0,NA,7167500
1980,6,365,0.01643835616438356,162,7169500
1981,18,365,0.049315068493150684,28,7169500
1982,0,365,0,NA,7169500
1983,0,366,0,NA,7169500
1984,0,365,0,NA,7169500
1985,0,365,0,NA,7169500
1986,0,365,0,NA,7169500
1987,0,366,0,NA,7169500
1988,0,365,0,NA,7169500
1989,0,365,0,NA,7169500
1990,0,365,0,NA,7169500
1991,0,366,0,NA,7169500
1992,0,365,0,NA,7169500
1993,0,365,0,NA,7169500
1994,0,365,0,NA,7169500
1995,0,366,0,NA,7169500
1996,0,365,0,NA,7169500
1997,0,365,0,NA,7169500
1998,0,365,0,NA,7169500
1999,0,366,0,NA,7169500
2000,0,365,0,NA,7169500
2001,0,365,0,NA,7169500
2002,0,365,0,NA,7169500
2003,0,366,0,NA,7169500
2004,0,365,0,NA,7169500
2005,0,365,0,NA,7169500
2006,0,365,0,NA,7169500
2007,0,366,0,NA,7169500
2008,0,365,0,NA,7169500
2009,0,365,0,NA,7169500
2010,0,365,0,NA,7169500
2011,0,366,0,NA,7169500
2012,0,365,0,NA,7169500
2013,0,365,0,NA,7169500
2014,0,365,0,NA,7169500
2015,0,366,0,NA,7169500
2016,0,365,0,NA,7169500
2017,0,365,0,NA,7169500
1980,226,365,0.6191780821917808,104,7169800
1981,117,365,0.32054794520547947,1,7169800
1982,0,365,0,NA,7169800
1983,15,366,0.040983606557377046,161,7169800
1984,0,365,0,NA,7169800
1985,0,365,0,NA,7169800
1986,0,365,0,NA,7169800
1987,0,366,0,NA,7169800
1988,0,365,0,NA,7169800
1989,0,365,0,NA,7169800
1990,0,365,0,NA,7169800
1991,57,366,0.1557377049180328,126,7169800
1992,0,365,0,NA,7169800
1993,0,365,0,NA,7169800
1994,0,365,0,NA,7169800
1995,0,366,0,NA,7169800
1996,0,365,0,NA,7169800
1997,0,365,0,NA,7169800
1998,1,365,0.0027397260273972603,165,7169800
1999,0,366,0,NA,7169800
2000,8,365,0.021917808219178082,168,7169800
2001,0,365,0,NA,7169800
2002,2,365,0.005479452054794521,165,7169800
2003,0,366,0,NA,7169800
2004,0,365,0,NA,7169800
2005,0,365,0,NA,7169800
2006,86,365,0.2356164383561644,126,7169800
2007,0,366,0,NA,7169800
2008,0,365,0,NA,7169800
2009,0,365,0,NA,7169800
2010,0,365,0,NA,7169800
2011,73,366,0.1994535519125683,121,7169800
2012,52,365,0.14246575342465753,116,7169800
2013,0,365,0,NA,7169800
2014,0,365,0,NA,7169800
2015,0,366,0,NA,7169800
2016,0,365,0,NA,7169800
2017,0,365,0,NA,7169800
1980,276,365,0.7561643835616438,62,7170700
1981,342,365,0.936986301369863,1,7170700
1982,139,365,0.38082191780821917,1,7170700
1983,113,366,0.3087431693989071,3,7170700
1984,128,365,0.3506849315068493,95,7170700
1985,23,365,0.06301369863013699,110,7170700
1986,5,365,0.0136986301369863,153,7170700
1987,61,366,0.16666666666666666,154,7170700
1988,205,365,0.5616438356164384,63,7170700
1989,68,364,0.18681318681318682,36,7170700
1990,255,365,0.6986301369863014,99,7170700
1991,285,366,0.7786885245901639,1,7170700
1992,33,365,0.09041095890410959,1,7170700
1993,27,365,0.07397260273972603,132,7170700
1994,45,365,0.1232876712328767,61,7170700
1995,199,366,0.5437158469945356,146,7170700
1996,134,365,0.36712328767123287,1,7170700
1997,72,365,0.19726027397260273,162,7170700
1998,67,365,0.18356164383561643,66,7170700
1999,70,366,0.1912568306010929,111,7170700
2000,163,365,0.4465753424657534,123,7170700
2001,287,365,0.7863013698630137,7,7170700
2002,202,365,0.5534246575342465,1,7170700
2003,67,366,0.1830601092896175,113,7170700
2004,91,365,0.2493150684931507,117,7170700
2005,164,365,0.44931506849315067,106,7170700
2006,322,365,0.8821917808219178,1,7170700
2007,4,366,0.01092896174863388,202,7170700
2008,0,365,0,NA,7170700
2009,0,365,0,NA,7170700
2010,86,365,0.2356164383561644,38,7170700
2011,21,366,0.05737704918032787,83,7170700
2012,243,365,0.6657534246575343,57,7170700
2013,0,259,0,NA,7170700
2014,0,363,0,NA,7170700
2015,0,363,0,NA,7170700
2016,0,365,0,NA,7170700
2017,NA,208,NA,171,7170700
1980,178,365,0.4876712328767123,105,7172000
1981,70,365,0.1917808219178082,2,7172000
1982,63,365,0.1726027397260274,162,7172000
1983,3,366,0.00819672131147541,163,7172000
1984,13,365,0.03561643835616438,161,7172000
1985,0,365,0,NA,7172000
1986,0,365,0,NA,7172000
1987,0,366,0,NA,7172000
1988,11,365,0.030136986301369864,160,7172000
1989,0,365,0,NA,7172000
1990,0,365,0,NA,7172000
1991,38,366,0.10382513661202186,134,7172000
1992,0,365,0,NA,7172000
1993,0,365,0,NA,7172000
1994,0,365,0,NA,7172000
1995,0,366,0,NA,7172000
1996,11,365,0.030136986301369864,122,7172000
1997,0,365,0,NA,7172000
1998,9,365,0.024657534246575342,157,7172000
1999,0,366,0,NA,7172000
2000,0,365,0,NA,7172000
2001,81,365,0.2219178082191781,139,7172000
2002,3,365,0.00821917808219178,164,7172000
2003,2,366,0.00546448087431694,149,7172000
2004,0,365,0,NA,7172000
2005,0,365,0,NA,7172000
2006,116,365,0.3178082191780822,117,7172000
2007,0,366,0,NA,7172000
2008,0,365,0,NA,7172000
2009,0,365,0,NA,7172000
2010,0,365,0,NA,7172000
2011,130,366,0.3551912568306011,90,7172000
2012,204,365,0.5589041095890411,103,7172000
2013,0,365,0,NA,7172000
2014,0,365,0,NA,7172000
2015,0,366,0,NA,7172000
2016,0,365,0,NA,7172000
2017,15,365,0.0410958904109589,112,7172000
1985,0,182,0,NA,7174400
1986,0,365,0,NA,7174400
1987,0,366,0,NA,7174400
1988,0,365,0,NA,7174400
1989,0,365,0,NA,7174400
1990,0,365,0,NA,7174400
1991,0,366,0,NA,7174400
1992,0,365,0,NA,7174400
1993,0,365,0,NA,7174400
1994,0,365,0,NA,7174400
1995,0,366,0,NA,7174400
1996,0,365,0,NA,7174400
1997,0,365,0,NA,7174400
1998,0,365,0,NA,7174400
1999,0,366,0,NA,7174400
2000,0,365,0,NA,7174400
2001,22,365,0.06027397260273973,274,7174400
2002,0,365,0,NA,7174400
2003,0,366,0,NA,7174400
2004,0,365,0,NA,7174400
2005,0,365,0,NA,7174400
2006,0,365,0,NA,7174400
2007,0,366,0,NA,7174400
2008,0,365,0,NA,7174400
2009,0,365,0,NA,7174400
2010,0,365,0,NA,7174400
2011,0,366,0,NA,7174400
2012,0,365,0,NA,7174400
2013,0,365,0,NA,7174400
2014,0,365,0,NA,7174400
2015,0,366,0,NA,7174400
2016,0,365,0,NA,7174400
2017,0,365,0,NA,7174400
1987,4,122,0.03278688524590164,252,7177650
1988,145,365,0.3972602739726027,43,7177650
1989,70,365,0.1917808219178082,58,7177650
1990,92,365,0.25205479452054796,77,7177650
1991,65,366,0.17759562841530055,22,7177650
1992,57,365,0.15616438356164383,121,7177650
1993,48,365,0.13150684931506848,113,7177650
1994,19,365,0.052054794520547946,132,7177650
1995,136,366,0.37158469945355194,136,7177650
1996,64,365,0.17534246575342466,51,7177650
1997,4,365,0.010958904109589041,125,7177650
1998,29,365,0.07945205479452055,119,7177650
1999,31,366,0.08469945355191257,128,7177650
2000,95,365,0.2602739726027397,96,7177650
2001,23,365,0.06301369863013699,19,7177650
2002,39,365,0.10684931506849316,123,7177650
2003,9,366,0.02459016393442623,112,7177650
2004,13,365,0.03561643835616438,179,7177650
2005,182,365,0.4986301369863014,63,7177650
2006,107,365,0.29315068493150687,16,7177650
2007,3,366,0.00819672131147541,170,7177650
2008,29,365,0.07945205479452055,98,7177650
2009,10,365,0.0273972602739726,86,7177650
2010,82,365,0.22465753424657534,58,7177650
2011,126,366,0.3442622950819672,1,7177650
2012,172,365,0.4712328767123288,81,7177650
2013,76,365,0.20821917808219179,89,7177650
2014,97,365,0.26575342465753427,43,7177650
2015,16,366,0.04371584699453552,125,7177650
2016,95,365,0.2602739726027397,86,7177650
2017,37,365,0.10136986301369863,82,7177650
1987,0,62,0,NA,7177800
1988,0,365,0,NA,7177800
1989,0,365,0,NA,7177800
1990,0,365,0,NA,7177800
1991,30,366,0.08196721311475409,121,7177800
1992,0,365,0,NA,7177800
1993,41,365,0.11232876712328767,94,7177800
1994,0,365,0,NA,7177800
1995,0,366,0,NA,7177800
1996,10,365,0.0273972602739726,142,7177800
1997,0,365,0,NA,7177800
1998,0,365,0,NA,7177800
1999,0,366,0,NA,7177800
2000,0,365,0,NA,7177800
2001,0,365,0,NA,7177800
2002,0,365,0,NA,7177800
2003,0,366,0,NA,7177800
2004,0,365,0,NA,7177800
2005,0,365,0,NA,7177800
2006,0,365,0,NA,7177800
2007,0,366,0,NA,7177800
2008,0,365,0,NA,7177800
2009,0,365,0,NA,7177800
2010,0,365,0,NA,7177800
2011,0,366,0,NA,7177800
2012,0,365,0,NA,7177800
2013,0,365,0,NA,7177800
2014,0,365,0,NA,7177800
2015,0,366,0,NA,7177800
2016,0,360,0,NA,7177800
2017,0,365,0,NA,7177800
1980,0,365,0,NA,7179795
1981,0,365,0,NA,7179795
1982,0,365,0,NA,7179795
1983,0,366,0,NA,7179795
1984,4,365,0.010958904109589041,182,7179795
1985,0,365,0,NA,7179795
1986,0,365,0,NA,7179795
1987,0,366,0,NA,7179795
1988,0,365,0,NA,7179795
1989,0,365,0,NA,7179795
1990,0,365,0,NA,7179795
1991,0,366,0,NA,7179795
1992,0,365,0,NA,7179795
1993,0,365,0,NA,7179795
1994,0,365,0,NA,7179795
1995,0,366,0,NA,7179795
1996,0,365,0,NA,7179795
1997,0,365,0,NA,7179795
1998,0,365,0,NA,7179795
1999,0,366,0,NA,7179795
2000,0,365,0,NA,7179795
2001,0,365,0,NA,7179795
2002,0,365,0,NA,7179795
2003,0,366,0,NA,7179795
2004,0,365,0,NA,7179795
2005,0,365,0,NA,7179795
2006,0,365,0,NA,7179795
2007,0,366,0,NA,7179795
2008,0,365,0,NA,7179795
2009,0,365,0,NA,7179795
2010,0,365,0,NA,7179795
2011,0,366,0,NA,7179795
2012,0,365,0,NA,7179795
2013,0,365,0,NA,7179795
2014,0,365,0,NA,7179795
2015,0,366,0,NA,7179795
2016,0,361,0,NA,7179795
2017,0,365,0,NA,7179795
1980,38,365,0.10410958904109589,161,7180500
1981,0,365,0,NA,7180500
1982,0,365,0,NA,7180500
1983,0,366,0,NA,7180500
1984,0,365,0,NA,7180500
1985,0,365,0,NA,7180500
1986,0,365,0,NA,7180500
1987,0,366,0,NA,7180500
1988,0,365,0,NA,7180500
1989,0,365,0,NA,7180500
1990,0,365,0,NA,7180500
1991,48,366,0.13114754098360656,140,7180500
1992,0,365,0,NA,7180500
1993,0,365,0,NA,7180500
1994,0,365,0,NA,7180500
1995,0,366,0,NA,7180500
1996,0,365,0,NA,7180500
1997,0,365,0,NA,7180500
1998,0,365,0,NA,7180500
1999,0,366,0,NA,7180500
2000,0,365,0,NA,7180500
2001,0,365,0,NA,7180500
2002,0,365,0,NA,7180500
2003,0,366,0,NA,7180500
2004,0,365,0,NA,7180500
2005,0,365,0,NA,7180500
2006,41,365,0.11232876712328767,169,7180500
2007,0,366,0,NA,7180500
2008,0,365,0,NA,7180500
2009,0,365,0,NA,7180500
2010,0,365,0,NA,7180500
2011,15,366,0.040983606557377046,155,7180500
2012,36,365,0.09863013698630137,117,7180500
2013,0,365,0,NA,7180500
2014,0,365,0,NA,7180500
2015,0,366,0,NA,7180500
2016,0,365,0,NA,7180500
2017,0,365,0,NA,7180500
1980,238,365,0.6520547945205479,96,7184000
1981,44,365,0.12054794520547946,1,7184000
1982,58,365,0.1589041095890411,184,7184000
1983,16,366,0.04371584699453552,143,7184000
1984,80,365,0.2191780821917808,118,7184000
1985,0,365,0,NA,7184000
1986,3,365,0.00821917808219178,121,7184000
1987,21,366,0.05737704918032787,199,7184000
1988,28,365,0.07671232876712329,139,7184000
1989,0,365,0,NA,7184000
1990,14,365,0.038356164383561646,166,7184000
1991,140,366,0.3825136612021858,91,7184000
1992,0,365,0,NA,7184000
1993,0,365,0,NA,7184000
1994,2,365,0.005479452054794521,140,7184000
1995,63,366,0.1721311475409836,198,7184000
1996,6,365,0.01643835616438356,124,7184000
1997,0,365,0,NA,7184000
1998,0,365,0,NA,7184000
1999,0,366,0,NA,7184000
2000,44,365,0.12054794520547946,144,7184000
2001,11,365,0.030136986301369864,157,7184000
2002,95,365,0.2602739726027397,154,7184000
2003,34,366,0.09289617486338798,109,7184000
2004,47,365,0.12876712328767123,156,7184000
2005,190,365,0.5205479452054794,163,7184000
2006,151,365,0.4136986301369863,20,7184000
2007,4,366,0.01092896174863388,215,7184000
2008,0,365,0,NA,7184000
2009,0,365,0,NA,7184000
2010,3,365,0.00821917808219178,151,7184000
2011,75,366,0.20491803278688525,106,7184000
2012,104,365,0.28493150684931506,93,7184000
2013,0,365,0,NA,7184000
2014,8,365,0.021917808219178082,146,7184000
2015,0,366,0,NA,7184000
2016,0,365,0,NA,7184000
2017,0,365,0,NA,7184000
1980,2,365,0.005479452054794521,125,7195800
1981,0,365,0,NA,7195800
1982,0,365,0,NA,7195800
1983,0,366,0,NA,7195800
1984,0,365,0,NA,7195800
1985,0,365,0,NA,7195800
1986,0,365,0,NA,7195800
1987,0,366,0,NA,7195800
1988,0,365,0,NA,7195800
1989,0,365,0,NA,7195800
1990,0,365,0,NA,7195800
1991,0,366,0,NA,7195800
1992,0,365,0,NA,7195800
1993,0,365,0,NA,7195800
1994,0,365,0,NA,7195800
1995,0,366,0,NA,7195800
1996,0,365,0,NA,7195800
1997,0,365,0,NA,7195800
1998,0,365,0,NA,7195800
1999,0,366,0,NA,7195800
2000,0,365,0,NA,7195800
2001,0,365,0,NA,7195800
2002,0,365,0,NA,7195800
2003,0,366,0,NA,7195800
2004,0,365,0,NA,7195800
2005,0,365,0,NA,7195800
2006,13,365,0.03561643835616438,117,7195800
2007,10,366,0.0273224043715847,171,7195800
2008,0,365,0,NA,7195800
2009,0,365,0,NA,7195800
2010,0,365,0,NA,7195800
2011,0,366,0,NA,7195800
2012,0,365,0,NA,7195800
2013,0,365,0,NA,7195800
2014,0,365,0,NA,7195800
2015,0,366,0,NA,7195800
2016,0,365,0,NA,7195800
2017,0,365,0,NA,7195800
1980,59,365,0.16164383561643836,123,7196900
1981,0,365,0,NA,7196900
1982,0,365,0,NA,7196900
1983,0,366,0,NA,7196900
1984,0,365,0,NA,7196900
1985,0,365,0,NA,7196900
1986,0,365,0,NA,7196900
1987,0,366,0,NA,7196900
1988,0,365,0,NA,7196900
1989,0,365,0,NA,7196900
1990,0,365,0,NA,7196900
1991,0,366,0,NA,7196900
1992,0,365,0,NA,7196900
1993,0,365,0,NA,7196900
1994,0,365,0,NA,7196900
1995,3,366,0.00819672131147541,218,7196900
1996,0,365,0,NA,7196900
1997,0,365,0,NA,7196900
1998,11,365,0.030136986301369864,122,7196900
1999,13,366,0.03551912568306011,137,7196900
2000,0,365,0,NA,7196900
2001,0,365,0,NA,7196900
2002,0,365,0,NA,7196900
2003,8,366,0.02185792349726776,141,7196900
2004,0,365,0,NA,7196900
2005,28,365,0.07671232876712329,151,7196900
2006,0,365,0,NA,7196900
2007,0,366,0,NA,7196900
2008,0,365,0,NA,7196900
2009,0,365,0,NA,7196900
2010,0,365,0,NA,7196900
2011,0,366,0,NA,7196900
2012,0,365,0,NA,7196900
2013,0,365,0,NA,7196900
2014,0,365,0,NA,7196900
2015,0,366,0,NA,7196900
2016,0,365,0,NA,7196900
2017,33,365,0.09041095890410959,2,7196900
1980,90,365,0.2465753424657534,237,7206000
1981,111,365,0.3041095890410959,153,7206000
1982,78,365,0.2136986301369863,5,7206000
1983,0,366,0,NA,7206000
1984,0,365,0,NA,7206000
1985,0,365,0,NA,7206000
1986,0,365,0,NA,7206000
1987,0,366,0,NA,7206000
1988,0,365,0,NA,7206000
1989,0,365,0,NA,7206000
1990,0,365,0,NA,7206000
1991,0,366,0,NA,7206000
1992,0,365,0,NA,7206000
1993,0,365,0,NA,7206000
1994,0,365,0,NA,7206000
1995,0,366,0,NA,7206000
1996,19,365,0.052054794520547946,228,7206000
1997,21,365,0.057534246575342465,16,7206000
1998,0,365,0,NA,7206000
1999,0,366,0,NA,7206000
2000,0,365,0,NA,7206000
2001,0,365,0,NA,7206000
2002,3,365,0.00821917808219178,354,7206000
2003,83,366,0.226775956284153,276,7206000
2004,122,365,0.33424657534246577,235,7206000
2005,178,365,0.4876712328767123,1,7206000
2006,113,365,0.3095890410958904,214,7206000
2007,35,366,0.09562841530054644,10,7206000
2008,2,365,0.005479452054794521,276,7206000
2009,0,365,0,NA,7206000
2010,0,365,0,NA,7206000
2011,0,366,0,NA,7206000
2012,0,365,0,NA,7206000
2013,10,365,0.0273972602739726,337,7206000
2014,23,365,0.06301369863013699,236,7206000
2015,0,366,0,NA,7206000
2016,0,365,0,NA,7206000
2017,0,365,0,NA,7206000
1980,8,365,0.021917808219178082,173,7207500
1981,34,365,0.09315068493150686,73,7207500
1982,0,365,0,NA,7207500
1983,0,366,0,NA,7207500
1984,0,365,0,NA,7207500
1985,0,365,0,NA,7207500
1986,0,365,0,NA,7207500
1987,0,366,0,NA,7207500
1988,0,365,0,NA,7207500
1989,5,365,0.0136986301369863,108,7207500
1990,0,365,0,NA,7207500
1991,0,366,0,NA,7207500
1992,0,365,0,NA,7207500
1993,0,365,0,NA,7207500
1994,0,365,0,NA,7207500
1995,0,366,0,NA,7207500
1996,0,365,0,NA,7207500
1997,0,365,0,NA,7207500
1998,0,365,0,NA,7207500
1999,0,366,0,NA,7207500
2000,0,365,0,NA,7207500
2001,0,365,0,NA,7207500
2002,60,365,0.1643835616438356,57,7207500
2003,3,366,0.00819672131147541,141,7207500
2004,0,365,0,NA,7207500
2005,0,365,0,NA,7207500
2006,13,365,0.03561643835616438,76,7207500
2007,0,366,0,NA,7207500
2008,0,365,0,NA,7207500
2009,20,365,0.0547945205479452,109,7207500
2010,17,365,0.04657534246575343,165,7207500
2011,160,366,0.4371584699453552,68,7207500
2012,216,365,0.5917808219178082,73,7207500
2013,34,365,0.09315068493150686,72,7207500
2014,30,365,0.0821917808219178,155,7207500
2015,0,365,0,NA,7207500
2016,0,365,0,NA,7207500
2017,0,365,0,NA,7207500
1980,0,365,0,NA,7211500
1981,0,365,0,NA,7211500
1982,4,365,0.010958904109589041,114,7211500
1983,0,366,0,NA,7211500
